date,customer_age_group,day_of_week,month,week_of_year,is_weekend,month_period,Beedi_units,Bite Packet_units,Boil Egg_units,Bread,Bread_units,Breakfast,Breakfast_units,Bulath vita,Bulath vita_units,Buns_units,Chicken Curry,Chicken Curry_units,Cigarette,Cigarette_units,Coffee_units,Cream Bun_units,Dal Curry,Dal Curry_units,Egg Bun_units,Egg Rotti,Egg Rotti_units,Fish Bun_units,Flat Bread_units,Halapa_units,Hoppers,Hoppers_units,Jam bun_units,Kahata,Kahata_units,Lavariya_units,Milk Packet_units,Milk Plain Tea_units,Milk Toffee_units,Milo Tea_units,Pancake_units,Plain Tea,Plain Tea_units,Roast bread,Roast bread_units,Rock Cake_units,Rolls,Rolls_units,Roti,Roti_units,Sesame roll_units,Soft drinks,Soft drinks Cup_units,Soft drinks_units,Spanchi_units,String Hoppers,String Hoppers_units,Tea,Tea_units,Ulundu Wade,Ulundu Wade_units,Vegetable Roti,Vegitable Roti,Vegitable Roti_units,Wade_units,Watter Bottle,Watter Bottle_units,Yogurt_units
2026-01-24,Youngers,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,7.0,2.0,2.0,0.0,7.0,0.0,0.0,8.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,5.0,0.0,0.0,26.0,0.0,4.0,1.0,0.0,2.0,20.0,0.0,0.0,27.0,0.0,6.0,0.0,29.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0
2026-01-25,Elders,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,6.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2026-01-25,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-01-25,Younger Adults,0,0,0,0,0,2.0,0.0,1.0,0.0,1.5,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,3.0,0.0,1.0,0.0,20.0,2.0,0.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,4.0,0.0,0.0,21.0,0.0,7.0,1.0,0.0,1.0,4.0,1.0,0.0,30.0,0.0,12.0,0.0,13.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
2026-01-25,Youngers,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,6.0,1.0,0.0,0.0,10.0,0.0,0.0,6.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,28.0,0.0,5.0,1.0,0.0,1.0,14.0,1.0,0.0,24.0,0.0,7.0,0.0,23.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0
2026-01-26,Elders,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.5,0.0,6.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0,5.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
2026-01-26,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-01-26,Younger Adults,0,0,0,0,0,3.0,0.0,1.0,0.0,0.5,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,5.0,1.0,3.0,0.0,20.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,30.5,0.0,4.0,0.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,45.0,0.0,11.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0
2026-01-26,Youngers,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,9.0,1.0,2.0,0.0,10.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,37.0,0.0,6.0,0.0,28.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0
2026-01-27,Elders,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,5.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,17.0,0.0,8.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0
2026-01-27,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-01-27,Younger Adults,0,0,0,0,0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,2.0,0.0,3.0,0.0,25.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,4.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,2.0,9.0,1.0,0.0,45.0,0.0,16.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0
2026-01-27,Youngers,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,4.0,0.0,2.0,0.0,12.0,0.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,3.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,3.0,32.0,1.0,0.0,37.0,0.0,9.0,0.0,28.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0
2026-01-28,Elders,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,10.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,7.0,0.0,24.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
2026-01-28,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-01-28,Younger Adults,0,0,0,0,0,3.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,6.0,3.0,2.0,0.0,13.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,7.0,0.0,0.0,23.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,29.0,0.0,14.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0
2026-01-28,Youngers,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,11.0,3.0,1.0,0.0,6.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,4.0,0.0,0.0,31.0,0.0,2.0,2.0,0.0,1.0,21.0,0.0,0.0,24.0,0.0,8.0,0.0,38.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0
2026-01-29,Elders,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,11.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,29.0,0.0,6.0,0.0,32.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0
2026-01-29,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-01-29,Younger Adults,0,0,0,0,0,8.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,7.0,0.0,0.0,23.0,3.0,2.0,4.0,0.0,9.0,1.0,0.0,16.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,8.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,78.0,0.0,13.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0
2026-01-29,Youngers,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,4.0,0.0,23.0,1.0,0.0,0.0,2.0,0.0,0.0,32.0,6.0,2.0,2.0,0.0,4.0,0.0,0.0,10.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,5.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,23.0,0.0,0.0,64.0,0.0,8.0,0.0,49.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0
2026-01-30,Elders,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0,8.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,5.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0
2026-01-30,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-01-30,Younger Adults,0,0,0,0,0,10.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,21.0,3.0,0.0,6.0,0.0,10.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,35.5,0.0,5.0,0.0,0.0,19.0,0.0,5.0,1.0,0.0,0.0,7.0,1.0,0.0,30.0,0.0,10.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0
2026-01-30,Youngers,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,7.0,0.0,4.0,0.0,5.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,21.0,0.0,4.0,1.0,0.0,26.0,0.0,3.0,2.0,0.0,1.0,24.0,0.0,0.0,25.0,0.0,6.0,0.0,25.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0
2026-01-31,Elders,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,5.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
2026-01-31,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-01-31,Younger Adults,0,0,0,0,0,5.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,3.0,0.0,5.0,0.0,20.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,45.5,0.0,6.0,0.0,0.0,17.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,51.0,0.0,10.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2026-01-31,Youngers,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,7.0,1.0,3.0,0.0,10.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,4.0,0.0,0.0,24.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,42.0,0.0,6.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
2026-02-01,Elders,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,7.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,6.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2026-02-01,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-02-01,Younger Adults,0,0,0,0,0,2.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,0.0,0.0,19.0,4.0,0.0,1.0,0.0,19.0,0.0,0.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,37.0,0.0,4.0,0.0,0.0,22.0,0.0,8.0,1.0,0.0,1.0,8.0,1.0,0.0,39.0,0.0,13.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0
2026-02-01,Youngers,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,7.0,1.0,0.0,0.0,9.0,0.0,0.0,5.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,29.0,0.0,5.0,2.0,0.0,1.0,28.0,1.0,0.0,32.0,0.0,8.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0
2026-02-02,Elders,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,8.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,4.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
2026-02-02,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-02-02,Younger Adults,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,33.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,3.0,0.0,4.0,0.0,22.0,3.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,30.5,0.0,5.0,0.0,0.0,23.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,23.0,0.0,8.0,0.0,23.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
2026-02-02,Youngers,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,2.0,0.0,11.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,3.0,0.0,0.0,31.0,0.0,5.0,1.0,0.0,1.0,17.0,0.0,0.0,19.0,0.0,5.0,0.0,43.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0
2026-02-03,Elders,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,15.0,0.0,9.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0
2026-02-03,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-02-03,Younger Adults,0,0,0,0,0,6.0,0.0,0.0,0.0,1.5,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0,2.0,0.0,3.0,0.0,23.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.5,0.0,2.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,2.0,10.0,1.0,0.0,40.0,0.0,17.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0
2026-02-03,Youngers,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,4.0,0.0,2.0,0.0,12.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,25.5,0.0,2.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,3.0,34.0,1.0,0.0,33.0,0.0,11.0,0.0,29.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0
2026-02-04,Elders,0,0,0,0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,22.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,37.0,0.0,8.0,0.0,0.0,15.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,16.0,0.0,5.0,0.0,17.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0
2026-02-04,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2026-02-04,Younger Adults,0,0,0,0,0,3.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,33.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,7.0,2.0,0.0,28.0,3.0,0.0,3.0,0.0,41.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,69.5,0.0,5.0,0.0,0.0,18.0,0.0,9.0,2.0,0.0,2.0,6.0,1.0,0.0,43.0,0.0,11.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0
2026-02-04,Youngers,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,3.0,0.0,38.0,5.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,41.0,0.0,3.0,0.0,0.0,25.0,0.0,6.0,5.0,0.0,2.0,21.0,0.0,0.0,36.0,0.0,6.0,0.0,26.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0
2026-02-05,Elders,0,0,0,0,0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,9.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,25.0,0.0,5.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
2026-02-05,School Children,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-02-05,Younger Adults,0,0,0,0,0,8.0,0.0,1.0,0.0,1.5,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,13.0,2.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,36.5,0.0,6.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,0.0,68.0,0.0,11.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0
2026-02-05,Youngers,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,21.5,0.0,4.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,1.0,20.0,0.0,0.0,56.0,0.0,6.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0
