date,day_of_week,month,week_of_year,is_weekend,weather_type,holiday,month_period,before_holiday_flag,after_holiday_flag,product_name,target_units_sold,category,day,quarter,week_of_month,is_month_start,is_month_end,lag_1_units,lag_7_units,lag_14_units,lag_21_units,lag_28_units,rolling_mean_3,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,rolling_median_7,rolling_median_14,trend_1_7,trend_7_14,weighted_recent
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Bread,4.5,Meal,20,1,3,No,No,2.5,1.5,1.0,4.0,1.0,2.1666666666666665,2.0714285714285716,1.7857142857142858,1.2051476890327388,1.032440829265321,2.0,2.0,1.0,0.5,2.05
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Breakfast,8.5,Meal,20,1,3,No,No,15.5,12.5,12.5,9.0,11.0,13.0,10.928571428571429,11.0,5.110679760956229,5.244044240850758,12.5,11.75,3.0,0.0,14.299999999999999
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Bulath vita,17.0,Other,20,1,3,No,No,30.0,19.0,21.0,13.0,19.0,20.666666666666668,19.142857142857142,17.785714285714285,10.367072415884365,10.047415063116954,19.0,18.5,11.0,-2.0,25.8
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Chicken Curry,4.0,Meal,20,1,3,No,No,3.0,0.0,0.0,3.0,0.0,4.0,1.8571428571428572,2.0714285714285716,2.1157009420498154,2.0177781274036484,1.0,2.0,3.0,0.0,1.7999999999999998
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Cigarette,28.0,Other,20,1,3,No,No,42.0,60.0,69.0,28.0,61.0,42.333333333333336,45.0,42.714285714285715,22.49444375840397,18.465887766067777,46.0,40.5,-18.0,-9.0,50.1
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Dal Curry,10.0,Meal,20,1,3,No,No,10.0,5.0,5.0,11.0,6.0,8.666666666666666,6.857142857142857,6.785714285714286,3.436498771936893,2.6070487714470025,8.0,7.5,5.0,0.0,8.0
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Egg Rotti,61.0,Meal,20,1,3,No,No,57.0,52.0,50.0,60.0,59.0,50.333333333333336,56.57142857142857,51.92857142857143,13.163803184707435,14.69936830518331,52.0,51.5,5.0,2.0,54.8
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Hoppers,23.0,Meal,20,1,3,No,No,10.0,58.0,51.0,18.0,47.0,26.333333333333332,31.571428571428573,29.142857142857142,20.403080999832206,17.461417436768954,39.0,26.0,-48.0,7.0,28.5
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Kahata,27.0,Hot Beverage,20,1,3,No,No,31.0,32.0,32.0,28.0,32.0,29.333333333333332,22.857142857142858,24.285714285714285,11.625096005747963,9.682883958730562,24.0,28.0,-1.0,0.0,31.399999999999995
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Plain Tea,78.0,Hot Beverage,20,1,3,No,No,106.0,94.5,85.5,77.0,97.5,90.16666666666667,75.78571428571429,73.0,37.38410663064494,26.952236955827566,94.5,71.0,11.5,9.0,100.49999999999999
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Roast bread,18.0,Meal,20,1,3,No,No,22.0,27.0,23.0,19.0,28.0,21.333333333333332,23.571428571428573,19.785714285714285,14.33942284818491,11.032668771416107,22.0,19.5,-5.0,4.0,23.599999999999998
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Rolls,66.0,Snack,20,1,3,No,No,40.0,83.0,82.0,68.0,68.0,49.0,56.42857142857143,60.92857142857143,30.44589267787006,27.68355325602408,56.0,66.0,-43.0,1.0,57.1
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Roti,8.0,Meal,20,1,3,No,No,17.0,10.0,11.0,10.0,11.0,15.0,11.857142857142858,12.0,9.007933011676826,7.337993857053429,10.0,10.5,7.0,-1.0,14.299999999999999
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Soft drinks,46.0,Cold Beverage,20,1,3,No,No,37.0,44.0,37.0,43.0,41.0,38.333333333333336,34.0,30.928571428571427,11.874342087037913,9.466250055322334,37.0,30.0,-7.0,7.0,39.1
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,String Hoppers,63.0,Meal,20,1,3,No,No,174.0,74.0,64.0,67.0,60.0,126.33333333333333,86.85714285714286,87.57142857142857,47.59001495912272,46.370936331539966,74.0,73.0,100.0,10.0,133.0
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Tea,21.0,Hot Beverage,20,1,3,No,No,25.0,26.0,19.0,22.0,20.0,22.333333333333332,21.571428571428573,20.142857142857142,10.485818086939188,7.724657252611895,24.0,20.0,-1.0,7.0,24.7
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Ulundu Wade,66.0,Snack,20,1,3,No,No,94.0,41.0,33.0,57.0,36.0,67.33333333333333,60.857142857142854,56.0,35.54072111174529,27.467463269503753,61.0,55.5,53.0,8.0,72.0
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Vegitable Roti,30.0,Meal,20,1,3,No,No,36.0,34.0,27.0,29.0,33.0,26.0,25.142857142857142,21.357142857142858,9.441549509633322,8.670082448877272,28.0,21.0,2.0,7.0,34.5
2026-02-20,Friday,2,8,No,Hot,No,middle,No,No,Watter Bottle,5.0,Cold Beverage,20,1,3,No,No,6.0,5.0,6.0,4.0,5.0,5.333333333333333,4.857142857142857,5.071428571428571,4.180453381654972,3.4521851655990896,5.0,5.0,1.0,-1.0,5.699999999999999
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Bread,2.0,Meal,21,1,3,No,No,4.5,2.5,1.0,2.5,2.0,3.0,2.5,2.0357142857142856,1.4719601443879742,1.2320134507614526,2.5,2.0,2.0,1.5,3.55
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Breakfast,16.0,Meal,21,1,3,No,No,8.5,11.0,19.0,16.0,10.5,11.5,10.357142857142858,10.714285714285714,5.129281022670119,5.264957760493452,11.0,11.0,-2.5,-8.0,10.299999999999999
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Bulath vita,23.0,Other,21,1,3,No,No,17.0,30.0,35.0,26.0,20.0,21.666666666666668,18.857142857142858,17.5,10.399175791516228,10.00576756752747,18.0,17.5,-13.0,-5.0,22.7
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Chicken Curry,6.0,Meal,21,1,3,No,No,4.0,1.0,2.0,6.0,3.0,3.6666666666666665,2.4285714285714284,2.357142857142857,2.070196678027063,1.984832597364433,3.0,2.5,3.0,-1.0,2.9
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Cigarette,34.0,Other,21,1,3,No,No,28.0,67.0,49.0,31.0,27.0,38.666666666666664,40.42857142857143,39.785714285714285,22.18751257544915,17.183080101025013,42.0,39.0,-39.0,18.0,41.8
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Dal Curry,7.0,Meal,21,1,3,No,No,10.0,8.0,5.0,8.0,7.0,9.0,7.571428571428571,7.142857142857143,3.505098327538651,2.6849192182989863,9.0,8.0,2.0,3.0,8.9
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Egg Rotti,43.0,Meal,21,1,3,No,No,61.0,58.0,73.0,49.0,52.0,56.666666666666664,57.857142857142854,52.714285714285715,13.08215796964921,14.881214649703445,57.0,52.0,3.0,-15.0,61.3
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Hoppers,38.0,Meal,21,1,3,No,No,23.0,45.0,44.0,36.0,23.0,20.333333333333332,26.571428571428573,27.142857142857142,16.821188452436424,16.33239886689193,28.0,23.5,-22.0,1.0,31.699999999999996
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Kahata,25.0,Hot Beverage,21,1,3,No,No,27.0,23.0,13.0,21.0,31.0,30.333333333333332,22.142857142857142,23.928571428571427,11.111984092689775,9.466250055322327,24.0,27.0,4.0,10.0,24.4
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Plain Tea,84.0,Hot Beverage,21,1,3,No,No,78.0,96.5,68.0,98.5,57.5,95.5,73.42857142857143,72.46428571428571,36.51760827718208,26.758509994819544,78.0,71.0,-18.5,28.5,82.55
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Roast bread,21.0,Meal,21,1,3,No,No,18.0,25.0,7.0,20.0,26.0,20.666666666666668,22.285714285714285,19.428571428571427,14.384184436552589,11.001498399443914,22.0,18.5,-7.0,18.0,18.999999999999996
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Rolls,48.0,Snack,21,1,3,No,No,66.0,80.0,76.0,62.0,70.0,54.0,54.0,59.785714285714285,28.594871335025584,27.070218013468306,56.0,61.0,-14.0,4.0,71.2
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Roti,8.0,Meal,21,1,3,No,No,8.0,21.0,23.0,9.0,12.0,16.333333333333332,11.571428571428571,11.785714285714286,9.107819769427858,7.41286378200419,8.0,9.5,-13.0,-2.0,13.4
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Soft drinks,11.0,Cold Beverage,21,1,3,No,No,46.0,28.0,25.0,13.0,36.0,44.333333333333336,34.285714285714285,31.571428571428573,12.17530678209363,10.188336360868627,37.0,30.0,18.0,3.0,38.5
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,String Hoppers,114.0,Meal,21,1,3,No,No,63.0,34.0,56.0,113.0,73.0,120.66666666666667,85.28571428571429,87.5,48.262180796541884,46.41079118547253,69.0,73.0,29.0,-22.0,53.6
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Tea,19.0,Hot Beverage,21,1,3,No,No,21.0,24.0,26.0,21.0,23.0,22.666666666666668,20.857142857142858,20.285714285714285,10.302565561201595,7.720388306581183,22.0,20.5,-3.0,-2.0,22.4
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Ulundu Wade,51.0,Snack,21,1,3,No,No,66.0,79.0,50.0,51.0,67.0,73.66666666666667,64.42857142857143,58.357142857142854,34.45217527170645,26.748420924944732,66.0,63.5,-13.0,29.0,68.3
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Vegitable Roti,14.0,Meal,21,1,3,No,No,30.0,22.0,20.0,10.0,18.0,31.333333333333332,24.571428571428573,21.571428571428573,8.922950611711784,8.855370258638679,28.0,21.0,8.0,2.0,26.6
2026-02-21,Saturday,2,8,Yes,Cloudy,No,end,No,No,Watter Bottle,2.0,Cold Beverage,21,1,3,No,No,5.0,3.0,3.0,2.0,4.0,7.0,4.857142857142857,5.0,4.180453381654972,3.4418242032610906,5.0,5.0,2.0,0.0,4.2
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Bread,2.5,Meal,22,1,4,No,No,2.0,4.0,2.5,2.5,2.0,3.0,2.4285714285714284,2.107142857142857,1.4840420992616588,1.1958031004078618,2.0,2.0,-2.0,1.5,2.65
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Breakfast,14.0,Meal,22,1,4,No,No,16.0,14.0,0.0,16.5,12.5,13.333333333333334,11.071428571428571,10.5,5.563486402641868,4.953631146791366,13.0,11.0,2.0,14.0,13.8
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Bulath vita,17.0,Other,22,1,4,No,No,23.0,23.0,4.0,17.0,16.0,23.333333333333332,17.857142857142858,16.642857142857142,9.441549509633317,8.837047391148618,18.0,17.5,0.0,19.0,21.099999999999998
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Chicken Curry,4.0,Meal,22,1,4,No,No,6.0,0.0,2.0,4.0,4.0,4.333333333333333,3.142857142857143,2.642857142857143,2.3401261667248794,2.2051388533689584,4.0,3.0,6.0,-2.0,3.8
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Cigarette,31.0,Other,22,1,4,No,No,34.0,61.0,39.0,35.0,32.0,34.666666666666664,35.714285714285715,38.714285714285715,18.85660172383744,17.03132214673699,39.0,38.0,-27.0,22.0,42.6
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Dal Curry,8.0,Meal,22,1,4,No,No,7.0,9.0,5.0,10.0,7.0,9.0,7.428571428571429,7.285714285714286,3.505098327538651,2.614414816964757,9.0,8.0,-2.0,4.0,7.4
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Egg Rotti,52.0,Meal,22,1,4,No,No,43.0,84.0,53.0,55.0,45.0,53.666666666666664,55.714285714285715,50.57142857142857,14.23275899365362,13.860371211114416,52.0,51.5,-41.0,31.0,56.3
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Hoppers,35.0,Meal,22,1,4,No,No,38.0,39.0,21.0,33.0,35.0,23.666666666666668,25.571428571428573,26.714285714285715,15.714718608755945,15.92979101426763,28.0,23.5,-1.0,18.0,36.6
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Kahata,20.0,Hot Beverage,22,1,4,No,No,25.0,17.0,16.0,19.0,23.0,27.666666666666668,22.428571428571427,24.785714285714285,11.163290178932362,8.928593406566348,25.0,27.0,8.0,1.0,21.700000000000003
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Plain Tea,68.0,Hot Beverage,22,1,4,No,No,84.0,69.0,60.5,80.5,69.5,89.33333333333333,71.64285714285714,73.60714285714286,35.49262163430863,26.89450799772252,78.0,75.5,15.0,8.5,77.14999999999999
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Roast bread,14.0,Meal,22,1,4,No,No,21.0,49.0,19.0,16.0,12.0,20.333333333333332,21.714285714285715,20.428571428571427,14.337762327902787,10.404986125110222,21.0,19.5,-28.0,30.0,29.199999999999996
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Rolls,79.0,Snack,22,1,4,No,No,48.0,85.0,102.0,77.0,74.0,51.333333333333336,49.42857142857143,57.785714285714285,26.203416716509498,26.813253242576703,51.0,53.5,-37.0,-17.0,64.5
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Roti,13.0,Meal,22,1,4,No,No,8.0,7.0,8.0,16.0,14.0,11.0,9.714285714285714,10.714285714285714,8.138678961483565,6.718843437888485,8.0,8.5,1.0,-1.0,7.7
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Soft drinks,38.0,Cold Beverage,22,1,4,No,No,11.0,37.0,30.0,49.0,24.0,31.333333333333332,31.857142857142858,30.571428571428573,15.00476114914386,11.487212192522778,37.0,30.0,-26.0,7.0,20.7
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,String Hoppers,82.0,Meal,22,1,4,No,No,114.0,52.0,24.0,86.0,65.0,117.0,96.71428571428571,91.64285714285714,43.31171621980319,45.969232424202225,80.0,77.0,62.0,28.0,86.39999999999999
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Tea,26.0,Hot Beverage,22,1,4,No,No,19.0,34.0,19.0,28.0,26.0,21.666666666666668,20.142857142857142,19.785714285714285,10.221359521912454,7.546558782024382,21.0,20.0,-15.0,15.0,23.5
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Ulundu Wade,63.0,Snack,22,1,4,No,No,51.0,104.0,68.0,63.0,53.0,70.33333333333333,60.42857142857143,58.42857142857143,34.10208763334557,26.72571301693812,61.0,63.5,-53.0,36.0,68.6
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Vegitable Roti,20.0,Meal,22,1,4,No,No,14.0,30.0,13.0,24.0,23.0,26.666666666666668,23.428571428571427,21.142857142857142,9.778499251881533,9.079623364411129,28.0,20.5,-16.0,17.0,18.7
2026-02-22,Sunday,2,8,Yes,Hot,No,end,No,No,Watter Bottle,4.0,Cold Beverage,22,1,4,No,No,2.0,10.0,10.0,5.0,5.0,4.333333333333333,4.714285714285714,4.928571428571429,4.270608298368658,3.496466033765339,5.0,5.0,-8.0,0.0,5.2
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Bread,0.0,Meal,23,1,4,No,No,2.5,0.0,0.5,1.5,1.0,3.0,2.2142857142857144,2.107142857142857,1.3183683999911544,1.1958031004078618,2.0,2.0,2.5,-0.5,1.55
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Breakfast,0.0,Meal,23,1,4,No,No,14.0,0.0,10.5,0.0,11.0,12.833333333333334,11.071428571428571,11.5,5.563486402641868,3.990373030567058,13.0,11.75,14.0,-10.5,9.450000000000001
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Bulath vita,0.0,Other,23,1,4,No,No,17.0,0.0,20.0,0.0,18.0,19.0,17.0,17.571428571428573,9.165151389911678,8.05475765489694,17.0,17.5,17.0,-20.0,12.2
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Chicken Curry,2.0,Meal,23,1,4,No,No,4.0,0.0,3.0,0.0,2.0,4.666666666666667,3.7142857142857144,2.7857142857142856,1.8898223650461365,2.2249830225306106,4.0,3.0,4.0,-3.0,2.7
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Cigarette,0.0,Other,23,1,4,No,No,31.0,0.0,24.0,0.0,39.0,31.0,31.428571428571427,38.142857142857146,15.208080558890897,17.154757774032078,34.0,36.5,31.0,-24.0,21.0
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Dal Curry,0.0,Meal,23,1,4,No,No,8.0,0.0,7.0,0.0,5.0,8.333333333333334,7.285714285714286,7.5,3.4503277967117656,2.5343790014670176,8.0,8.0,8.0,-7.0,5.5
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Egg Rotti,40.0,Meal,23,1,4,No,No,52.0,51.0,51.0,45.0,52.0,52.0,51.142857142857146,50.5,6.866065623255945,13.849465415953478,52.0,51.5,1.0,0.0,51.6
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Hoppers,0.0,Meal,23,1,4,No,No,35.0,0.0,14.0,0.0,36.0,32.0,25.0,27.714285714285715,15.209646062066428,15.98282044729745,28.0,26.0,35.0,-14.0,22.4
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Kahata,0.0,Hot Beverage,23,1,4,No,No,20.0,0.0,33.0,13.0,23.0,24.0,22.857142857142858,25.071428571428573,10.976164652381568,8.686543844132936,25.0,27.0,20.0,-33.0,15.3
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Plain Tea,0.0,Hot Beverage,23,1,4,No,No,68.0,0.0,56.5,0.0,66.5,76.66666666666667,71.5,74.14285714285714,35.50704155516202,26.68724023215573,78.0,75.5,68.0,-56.5,46.449999999999996
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Roast bread,0.0,Meal,23,1,4,No,No,14.0,0.0,14.0,0.0,15.0,17.666666666666668,16.714285714285715,20.071428571428573,7.88911244932502,10.542691859688947,20.0,19.0,14.0,-14.0,9.8
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Rolls,0.0,Snack,23,1,4,No,No,79.0,0.0,37.0,0.0,57.0,64.33333333333333,48.57142857142857,56.142857142857146,24.912226869933757,24.500728852132443,51.0,53.5,79.0,-37.0,51.1
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Roti,0.0,Meal,23,1,4,No,No,13.0,0.0,9.0,0.0,11.0,9.666666666666666,10.571428571428571,11.071428571428571,8.121107126025423,6.696316848884867,8.0,9.5,13.0,-9.0,8.7
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Soft drinks,0.0,Cold Beverage,23,1,4,No,No,38.0,14.0,22.0,0.0,33.0,31.666666666666668,32.0,31.142857142857142,15.066519173319358,11.654362952309997,37.0,30.0,24.0,-8.0,29.2
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,String Hoppers,0.0,Meal,23,1,4,No,No,82.0,69.0,127.0,0.0,99.0,86.33333333333333,101.0,95.78571428571429,39.463062898529984,41.83149084569688,82.0,81.0,13.0,-58.0,82.6
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Tea,0.0,Hot Beverage,23,1,4,No,No,26.0,0.0,17.0,0.0,23.0,22.0,19.0,20.285714285714285,8.755950357709121,7.720388306581183,21.0,20.5,26.0,-17.0,17.3
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Ulundu Wade,0.0,Snack,23,1,4,No,No,63.0,0.0,67.0,0.0,65.0,60.0,54.57142857142857,58.07142857142857,28.41863908808877,26.621172272963722,61.0,62.0,63.0,-67.0,44.5
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Vegitable Roti,18.0,Meal,23,1,4,No,No,20.0,12.0,14.0,0.0,22.0,21.333333333333332,22.0,21.642857142857142,9.380831519646861,8.784664459746297,20.0,21.0,8.0,-2.0,17.0
2026-02-23,Monday,2,9,No,Cloudy,No,end,No,No,Watter Bottle,0.0,Cold Beverage,23,1,4,No,No,4.0,0.0,7.0,0.0,5.0,3.6666666666666665,3.857142857142857,4.5,3.5790395093549625,3.180469244527387,4.0,5.0,4.0,-7.0,3.1
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Bread,1.0,Meal,24,1,4,No,No,0.0,2.0,1.0,2.0,1.5,1.5,2.2142857142857144,2.0714285714285716,1.3183683999911544,1.2535663410560172,2.0,2.0,-2.0,1.0,0.7
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Breakfast,8.5,Meal,24,1,4,No,No,0.0,13.0,10.0,13.5,11.0,10.0,11.071428571428571,10.75,5.563486402641868,5.041176602586101,13.0,11.75,-13.0,3.0,4.9
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Bulath vita,16.0,Other,24,1,4,No,No,0.0,14.0,16.0,8.0,8.0,13.333333333333334,17.0,16.142857142857142,9.165151389911678,9.27243344424871,17.0,17.0,-14.0,-2.0,5.800000000000001
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Chicken Curry,0.0,Meal,24,1,4,No,No,2.0,5.0,0.0,3.0,2.0,4.0,4.0,2.7142857142857144,1.2909944487358063,2.233609408336872,4.0,3.0,-3.0,5.0,2.7
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Cigarette,29.0,Other,24,1,4,No,No,0.0,39.0,36.0,55.0,56.0,21.666666666666668,31.428571428571427,36.42857142857143,15.208080558890897,19.68878746008375,34.0,36.5,-39.0,3.0,15.299999999999999
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Dal Curry,6.0,Meal,24,1,4,No,No,0.0,9.0,8.0,7.0,7.0,5.0,7.285714285714286,7.0,3.450327796711765,3.2344301602505645,8.0,8.0,-9.0,1.0,3.5
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Egg Rotti,30.0,Meal,24,1,4,No,No,40.0,42.0,30.0,74.0,59.0,45.0,49.57142857142857,49.714285714285715,8.05930399925335,14.128141972828375,52.0,51.5,-2.0,12.0,39.6
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Hoppers,25.0,Meal,24,1,4,No,No,0.0,41.0,24.0,41.0,44.0,24.333333333333332,25.0,26.714285714285715,15.209646062066428,17.291298707413826,28.0,26.0,-41.0,17.0,14.7
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Kahata,32.0,Hot Beverage,24,1,4,No,No,0.0,24.0,30.0,28.0,36.0,15.0,22.857142857142858,22.714285714285715,10.976164652381568,10.629628920569656,25.0,26.0,-24.0,-6.0,10.2
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Plain Tea,70.0,Hot Beverage,24,1,4,No,No,0.0,62.0,73.0,92.5,91.0,50.666666666666664,71.5,70.10714285714286,35.50704155516202,33.06937845210871,78.0,75.5,-62.0,-11.0,25.9
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Roast bread,18.0,Meal,24,1,4,No,No,0.0,20.0,15.0,8.0,13.0,11.666666666666666,16.714285714285715,19.071428571428573,7.88911244932502,11.75692454365829,20.0,19.0,-20.0,5.0,7.5
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Rolls,32.0,Snack,24,1,4,No,No,0.0,51.0,35.0,84.0,87.0,42.333333333333336,48.57142857142857,53.5,24.912226869933757,28.408422369756167,51.0,53.5,-51.0,16.0,18.799999999999997
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Roti,10.0,Meal,24,1,4,No,No,0.0,4.0,13.0,4.0,3.0,7.0,10.571428571428571,10.428571428571429,8.121107126025423,7.31399381285666,8.0,9.0,-4.0,-9.0,2.5
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Soft drinks,27.0,Cold Beverage,24,1,4,No,No,0.0,28.0,30.0,61.0,57.0,16.333333333333332,30.0,29.571428571428573,18.411952639521964,14.18945592123459,37.0,30.0,-28.0,-2.0,11.4
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,String Hoppers,60.0,Meal,24,1,4,No,No,0.0,80.0,72.0,88.0,100.0,65.33333333333333,91.14285714285714,86.71428571428571,54.52959004500392,47.87552541817094,82.0,77.0,-80.0,8.0,31.2
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Tea,16.0,Hot Beverage,24,1,4,No,No,0.0,20.0,14.0,38.0,34.0,15.0,19.0,19.071428571428573,8.755950357709121,9.425532310732335,21.0,20.5,-20.0,6.0,7.4
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Ulundu Wade,42.0,Snack,24,1,4,No,No,0.0,47.0,41.0,67.0,64.0,38.0,54.57142857142857,53.285714285714285,28.41863908808877,30.615301783531436,61.0,56.0,-47.0,6.0,18.2
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Vegitable Roti,8.0,Meal,24,1,4,No,No,18.0,14.0,8.0,27.0,30.0,17.333333333333332,22.857142857142858,21.928571428571427,8.552359741197584,8.57962062738733,20.0,21.0,4.0,6.0,15.8
2026-02-24,Tuesday,2,9,No,Hot,No,end,No,No,Watter Bottle,5.0,Cold Beverage,24,1,4,No,No,0.0,0.0,5.0,8.0,9.0,2.0,3.857142857142857,4.0,3.5790395093549625,3.3050078552216657,4.0,4.5,0.0,-5.0,0.5
2026-02-25,Wednesday,2,9,No,Hot,No,end,No,No,Bread,5.0,Meal,25,1,4,No,No,1.0,2.0,2.5,5.5,3.0,1.1666666666666667,2.0714285714285716,2.0714285714285716,1.3972762620115433,1.2535663410560172,2.0,2.0,-1.0,-0.5,1.45
2026-02-25,Wednesday,2,9,No,Hot,No,end,No,No,Breakfast,15.5,Meal,25,1,4,No,No,8.5,10.5,14.5,15.5,12.5,7.5,10.428571428571429,10.642857142857142,5.563486402641869,5.074175080469017,10.5,11.75,-2.0,-4.0,9.7
2026-02-25,Wednesday,2,9,No,Hot,No,end,No,No,Bulath vita,68.0,Other,25,1,4,No,No,16.0,18.0,7.0,68.0,18.0,11.0,17.285714285714285,16.142857142857142,9.086882225022427,9.27243344424871,17.0,17.0,-2.0,11.0,15.7
2026-02-25,Wednesday,2,9,No,Hot,No,end,No,No,Chicken Curry,0.0,Meal,25,1,4,No,No,0.0,4.0,3.0,0.0,6.0,2.0,3.2857142857142856,2.7142857142857144,1.8898223650461365,2.233609408336872,4.0,3.0,-4.0,1.0,1.5
2026-02-25,Wednesday,2,9,No,Hot,No,end,No,No,Cigarette,77.0,Other,25,1,4,No,No,29.0,46.0,37.0,83.0,29.0,20.0,30.0,35.92857142857143,14.843629385474918,19.789135658484163,31.0,35.5,-17.0,9.0,34.9
2026-02-25,Wednesday,2,9,No,Hot,No,end,No,No,Dal Curry,10.0,Meal,25,1,4,No,No,6.0,7.0,8.0,11.0,7.0,4.666666666666667,6.857142857142857,6.857142857142857,3.3876526498728343,3.2310308632943245,7.0,8.0,-1.0,-1.0,6.499999999999999
